model,layer,global_mode,image_name,label,global_flip_cosine,global_phase_cosine,score_flip_spearman,score_phase_spearman,score_normalized_entropy,score_top_probability_mass,score_std
visformer_small,stage1_block7,gap,ILSVRC2012_val_00028835.JPEG,812,0.9982404708862305,0.9979001879692078,0.9401291608810425,0.9160912036895752,0.9718667268753052,0.31930118799209595,0.06857531517744064
visformer_small,stage1_block7,gap,ILSVRC2012_val_00028870.JPEG,261,0.9959785342216492,0.9988751411437988,0.9700940847396851,0.960957407951355,0.9592121839523315,0.3439386487007141,0.09034012258052826
visformer_small,stage1_block7,gap,ILSVRC2012_val_00028887.JPEG,740,0.9985209107398987,0.9973870515823364,0.9191912412643433,0.8859636783599854,0.9741851687431335,0.3170701265335083,0.06426052004098892
visformer_small,stage1_block7,gap,ILSVRC2012_val_00028920.JPEG,133,0.9975542426109314,0.9983408451080322,0.954818606376648,0.9458301067352295,0.9604489803314209,0.30801740288734436,0.10482773929834366
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029045.JPEG,528,0.9994983077049255,0.9991898536682129,0.971846342086792,0.9366506934165955,0.9584004878997803,0.3097016215324402,0.10943102836608887
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029093.JPEG,700,0.9972074031829834,0.998772144317627,0.9586359262466431,0.9364030361175537,0.9730804562568665,0.3051854074001312,0.07482518255710602
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029125.JPEG,766,0.9986637234687805,0.998984694480896,0.9585363268852234,0.9627649784088135,0.9602809548377991,0.32284826040267944,0.1003575474023819
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029127.JPEG,196,0.9984711408615112,0.9987868070602417,0.9646395444869995,0.9350354671478271,0.9603051543235779,0.33250710368156433,0.10970517247915268
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029156.JPEG,77,0.9948891401290894,0.9987776279449463,0.9648209810256958,0.9542031288146973,0.9584526419639587,0.31314635276794434,0.11137599498033524
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029183.JPEG,696,0.9937154650688171,0.997012734413147,0.9748682975769043,0.8596858978271484,0.962594747543335,0.3627985715866089,0.07574888318777084
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029207.JPEG,355,0.9975084066390991,0.9968916177749634,0.9753260612487793,0.9532164931297302,0.9478938579559326,0.3831931948661804,0.10077936947345734
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029208.JPEG,75,0.9978370666503906,0.9987131357192993,0.960499107837677,0.9438731074333191,0.96763014793396,0.2926783859729767,0.09907384216785431
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029572.JPEG,909,0.999110221862793,0.9987661838531494,0.9462435245513916,0.8985139727592468,0.9711776971817017,0.3194335401058197,0.0716557726264
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029594.JPEG,659,0.9961432218551636,0.9974924921989441,0.9771289825439453,0.9421226978302002,0.9575053453445435,0.36371761560440063,0.09811956435441971
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029709.JPEG,12,0.9985643625259399,0.9983144998550415,0.9439194202423096,0.9095028638839722,0.9732094407081604,0.30765631794929504,0.06704743206501007
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029714.JPEG,935,0.9935158491134644,0.9973863959312439,0.9266529083251953,0.8970584273338318,0.983288049697876,0.2701716125011444,0.05594471096992493
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029737.JPEG,407,0.9953905940055847,0.9987424612045288,0.951879620552063,0.9214497208595276,0.964835524559021,0.3560808300971985,0.07503663748502731
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029766.JPEG,897,0.9982529878616333,0.9985517263412476,0.9530751705169678,0.9256823658943176,0.9697226881980896,0.3235659599304199,0.07897920906543732
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029780.JPEG,434,0.9973086714744568,0.9987950325012207,0.9684764742851257,0.9560725688934326,0.97028648853302,0.30693307518959045,0.0826285257935524
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029781.JPEG,643,0.9986389875411987,0.9990313053131104,0.9578202962875366,0.9521872997283936,0.9643260836601257,0.35223740339279175,0.08352205902338028
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029802.JPEG,772,0.9958711862564087,0.9990748167037964,0.9436867237091064,0.9487327337265015,0.958037257194519,0.28992611169815063,0.17400643229484558
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029828.JPEG,502,0.9959772229194641,0.998935878276825,0.9819290041923523,0.9614447355270386,0.9544045925140381,0.36413681507110596,0.1004842221736908
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029884.JPEG,672,0.9982036352157593,0.9987285733222961,0.9740625023841858,0.9581753611564636,0.9528216123580933,0.34537819027900696,0.10752694308757782
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029885.JPEG,135,0.9986587166786194,0.9986749291419983,0.9493815302848816,0.9304056167602539,0.9695677161216736,0.3193471431732178,0.07555386424064636
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029919.JPEG,954,0.9987310171127319,0.9989843964576721,0.9071106910705566,0.8965511322021484,0.982140064239502,0.25959983468055725,0.07801708579063416
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029967.JPEG,999,0.995514988899231,0.9981549978256226,0.9557739496231079,0.9435173273086548,0.9639277458190918,0.3367535173892975,0.09237061440944672
visformer_small,stage1_block7,gap,ILSVRC2012_val_00029975.JPEG,615,0.9971158504486084,0.999030351638794,0.9513128995895386,0.9287835359573364,0.979950487613678,0.2774050831794739,0.06310661137104034
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030022.JPEG,384,0.9988958835601807,0.9992863535881042,0.9597915410995483,0.9460975527763367,0.9682928323745728,0.3193624019622803,0.07660818099975586
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030088.JPEG,174,0.998612105846405,0.9980325698852539,0.9382525086402893,0.9019494652748108,0.9706709980964661,0.327964186668396,0.07275965809822083
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030198.JPEG,916,0.9960199594497681,0.9988973140716553,0.9790956377983093,0.9538053274154663,0.9522121548652649,0.38338279724121094,0.10056617110967636
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030262.JPEG,753,0.9969442486763,0.9975285530090332,0.9627734422683716,0.9389427900314331,0.9664207100868225,0.3088138699531555,0.10848943889141083
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030295.JPEG,709,0.9964104890823364,0.9993013143539429,0.9805933237075806,0.9629546403884888,0.9562361240386963,0.3170340657234192,0.11803331971168518
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030305.JPEG,274,0.9984931945800781,0.9986594915390015,0.9547404050827026,0.9613703489303589,0.9698113799095154,0.30465972423553467,0.08547856658697128
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030443.JPEG,866,0.9972591400146484,0.9988875985145569,0.9620800614356995,0.9420685768127441,0.9655991196632385,0.34059104323387146,0.08251331001520157
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030453.JPEG,433,0.998499870300293,0.999346911907196,0.9455052614212036,0.917270302772522,0.9743162989616394,0.2710750997066498,0.11463787406682968
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030500.JPEG,102,0.9989770650863647,0.9990466833114624,0.9325485229492188,0.934444010257721,0.9792932271957397,0.28787559270858765,0.06153995543718338
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030718.JPEG,494,0.9980805516242981,0.9993880987167358,0.9596363306045532,0.952195405960083,0.9577016830444336,0.29552584886550903,0.16091273725032806
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030719.JPEG,55,0.9981018900871277,0.9992768168449402,0.9693372249603271,0.9555405378341675,0.9673404097557068,0.31262025237083435,0.08488278836011887
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030809.JPEG,780,0.9991945624351501,0.9991880059242249,0.9309185147285461,0.9211986064910889,0.9792020320892334,0.3002583980560303,0.05646461993455887
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030891.JPEG,82,0.9978471994400024,0.9990038871765137,0.9213372468948364,0.8816644549369812,0.9847334027290344,0.2627924084663391,0.05235564336180687
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030915.JPEG,180,0.9990134835243225,0.9987903833389282,0.885482907295227,0.8851162791252136,0.9858782887458801,0.25942689180374146,0.050007257610559464
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030940.JPEG,131,0.99903804063797,0.9972200989723206,0.9769980907440186,0.954818606376648,0.959125280380249,0.36027348041534424,0.0866411104798317
visformer_small,stage1_block7,gap,ILSVRC2012_val_00030991.JPEG,349,0.9930827617645264,0.9985782504081726,0.9627637267112732,0.9456249475479126,0.9717853665351868,0.29980945587158203,0.08444977551698685
visformer_small,stage1_block7,gap,ILSVRC2012_val_00031127.JPEG,198,0.998988151550293,0.998676598072052,0.9642257690429688,0.9475317001342773,0.9591888189315796,0.31929147243499756,0.10361087322235107
visformer_small,stage1_block7,gap,ILSVRC2012_val_00031152.JPEG,633,0.9966201782226562,0.9985721111297607,0.979311466217041,0.9468218088150024,0.9558191299438477,0.37000176310539246,0.09347178786993027
visformer_small,stage1_block7,gap,ILSVRC2012_val_00031252.JPEG,228,0.9991263151168823,0.9992976188659668,0.939043402671814,0.9112828969955444,0.9819864630699158,0.2707476019859314,0.060242682695388794
visformer_small,stage1_block7,gap,ILSVRC2012_val_00031328.JPEG,440,0.9975455403327942,0.9986346960067749,0.9477880001068115,0.911165714263916,0.9684111475944519,0.3341195583343506,0.07536917924880981
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024479.JPEG,793,0.9975744485855103,0.9907304048538208,0.9239391684532166,0.5795615911483765,0.9567465782165527,0.3310854136943817,0.08466752618551254
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024540.JPEG,613,0.9971420764923096,0.9889302849769592,0.9474583268165588,0.4582011103630066,0.9480476379394531,0.3649456202983856,0.0847310870885849
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024550.JPEG,656,0.9982161521911621,0.9903314113616943,0.9101945161819458,0.6616628170013428,0.9655921459197998,0.3060643672943115,0.07102441787719727
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024609.JPEG,68,0.9976174235343933,0.9922176003456116,0.8956401944160461,0.5845676064491272,0.9712188243865967,0.28250652551651,0.07044286280870438
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024637.JPEG,203,0.9980571269989014,0.9924090504646301,0.9437639713287354,0.6292790770530701,0.9551417827606201,0.34927624464035034,0.07685475796461105
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024710.JPEG,974,0.9981849193572998,0.9911284446716309,0.892650306224823,0.5993863940238953,0.9722118973731995,0.30165618658065796,0.06404970586299896
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024753.JPEG,51,0.9975233674049377,0.9930782914161682,0.9449880123138428,0.6242443323135376,0.9619520902633667,0.31230247020721436,0.07735416293144226
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024781.JPEG,782,0.9975517988204956,0.9830060005187988,0.9481515884399414,0.5862267017364502,0.955478847026825,0.3449873924255371,0.07779204100370407
visformer_small,stage2_block4,gap,ILSVRC2012_val_00024926.JPEG,373,0.9978227615356445,0.9929983019828796,0.9486441016197205,0.6222394108772278,0.9627984166145325,0.3265049457550049,0.07164168357849121
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025075.JPEG,129,0.998041570186615,0.9913201332092285,0.9374431371688843,0.6979480981826782,0.956039547920227,0.3452172875404358,0.08022932708263397
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025315.JPEG,333,0.9977303743362427,0.9926222562789917,0.9056730270385742,0.6346086263656616,0.9542274475097656,0.3317067623138428,0.08886159956455231
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025390.JPEG,932,0.997668981552124,0.9901542663574219,0.935347318649292,0.6241487264633179,0.9564114809036255,0.3384287357330322,0.08136460185050964
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025402.JPEG,500,0.9973629713058472,0.9912998676300049,0.9313677549362183,0.608462929725647,0.9585750699043274,0.3258737623691559,0.08192335069179535
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025408.JPEG,669,0.9980872869491577,0.9905527830123901,0.9270421862602234,0.4440150260925293,0.963830292224884,0.32364678382873535,0.06917690485715866
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025416.JPEG,569,0.9977564811706543,0.9919747114181519,0.9403660893440247,0.6199809908866882,0.9450836181640625,0.3651769161224365,0.09652959555387497
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025440.JPEG,987,0.9965472221374512,0.9885082244873047,0.9357585310935974,0.4920925199985504,0.9662834405899048,0.31021255254745483,0.07686390727758408
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025446.JPEG,994,0.9976590275764465,0.9905896186828613,0.9444732666015625,0.7222816348075867,0.9520679712295532,0.3317776620388031,0.09109215438365936
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025563.JPEG,691,0.9965970516204834,0.9933741092681885,0.9343942403793335,0.6134322881698608,0.958672821521759,0.33215922117233276,0.07512884587049484
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025800.JPEG,390,0.9975644946098328,0.9912625551223755,0.9038450121879578,0.6066316962242126,0.9652051329612732,0.3202309012413025,0.06916648149490356
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025844.JPEG,616,0.9980664253234863,0.9946032166481018,0.924404501914978,0.5685773491859436,0.9649342894554138,0.32152798771858215,0.06624289602041245
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025851.JPEG,251,0.9985476732254028,0.9932247400283813,0.9498729109764099,0.6973471641540527,0.9626368880271912,0.3227382302284241,0.07111971825361252
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025907.JPEG,837,0.9969567656517029,0.9913288354873657,0.9171433448791504,0.4994397759437561,0.9628115892410278,0.32220131158828735,0.07031038403511047
visformer_small,stage2_block4,gap,ILSVRC2012_val_00025989.JPEG,621,0.9976482391357422,0.9883961081504822,0.9485962986946106,0.5633848309516907,0.9491191506385803,0.35363972187042236,0.09208308160305023
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026068.JPEG,95,0.9981275796890259,0.9915493726730347,0.9416506886482239,0.7526125907897949,0.9493772983551025,0.3455997705459595,0.09200649708509445
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026088.JPEG,684,0.998769998550415,0.9952309131622314,0.9360007643699646,0.4138498306274414,0.9743219017982483,0.28503087162971497,0.05820487067103386
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026113.JPEG,509,0.9973461627960205,0.9905450940132141,0.95442795753479,0.6410251259803772,0.9379264116287231,0.3904950022697449,0.09641671925783157
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026139.JPEG,127,0.9975937604904175,0.9932450652122498,0.9098646640777588,0.7402082681655884,0.9508099555969238,0.3189823031425476,0.1177918016910553
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026145.JPEG,527,0.9968318939208984,0.9874899983406067,0.9215118885040283,0.5344070196151733,0.9578720331192017,0.3272455334663391,0.08600673824548721
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026189.JPEG,404,0.9978364706039429,0.9928385019302368,0.9177155494689941,0.358662486076355,0.9609920978546143,0.32722532749176025,0.07650715857744217
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026202.JPEG,35,0.9974491000175476,0.9924722909927368,0.9296512007713318,0.6917068958282471,0.9640904664993286,0.32448604702949524,0.07048369944095612
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026226.JPEG,549,0.9974105358123779,0.9936916828155518,0.9491015672683716,0.7284399271011353,0.9446079730987549,0.3634641766548157,0.09417398273944855
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026280.JPEG,408,0.9970988631248474,0.9954625368118286,0.9401110410690308,0.6898022890090942,0.9501559734344482,0.3451097309589386,0.0983232706785202
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026315.JPEG,804,0.997365415096283,0.9936964511871338,0.902673602104187,0.5751898288726807,0.9675970077514648,0.31166622042655945,0.07094675302505493
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026328.JPEG,422,0.9973054528236389,0.9918423891067505,0.911826491355896,0.5178127288818359,0.9550427198410034,0.35404476523399353,0.0789780393242836
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026332.JPEG,473,0.9984257817268372,0.9950197339057922,0.9516021609306335,0.6679326295852661,0.9683924913406372,0.28627073764801025,0.07196303457021713
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026390.JPEG,341,0.9975578188896179,0.9926910400390625,0.9483078122138977,0.6129605174064636,0.945305585861206,0.36148378252983093,0.09251809120178223
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026397.JPEG,0,0.9976442456245422,0.9907788038253784,0.9403836727142334,0.590115487575531,0.9526016712188721,0.3641583323478699,0.07779395580291748
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026436.JPEG,733,0.9976049661636353,0.9922404289245605,0.9403597116470337,0.557513415813446,0.9469588398933411,0.3741424083709717,0.086252361536026
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026490.JPEG,4,0.9979684352874756,0.9949671030044556,0.9297691583633423,0.61947101354599,0.9536355137825012,0.34693264961242676,0.08426636457443237
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026510.JPEG,140,0.9975133538246155,0.9948375225067139,0.9164372682571411,0.646590530872345,0.9558679461479187,0.3351143002510071,0.08532004058361053
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026559.JPEG,891,0.9976429343223572,0.9901660680770874,0.9113755226135254,0.6589996218681335,0.9669212698936462,0.3000985383987427,0.07147173583507538
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026627.JPEG,401,0.9969890117645264,0.990610659122467,0.943560004234314,0.5891305208206177,0.9446616172790527,0.38909655809402466,0.08076223731040955
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026692.JPEG,165,0.9979999661445618,0.9944490790367126,0.9501007795333862,0.7471268177032471,0.9545071721076965,0.3525310158729553,0.07774042338132858
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026737.JPEG,371,0.9982480406761169,0.9945253133773804,0.9317278861999512,0.7205316424369812,0.9580380916595459,0.34233224391937256,0.07434011995792389
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026743.JPEG,717,0.9972947239875793,0.992531418800354,0.9206272959709167,0.5380344390869141,0.9620100855827332,0.33228394389152527,0.0722251608967781
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026754.JPEG,880,0.9967980980873108,0.9934902191162109,0.946513295173645,0.5496689081192017,0.9416487216949463,0.38308751583099365,0.09343325346708298
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026803.JPEG,205,0.9977418780326843,0.993728518486023,0.9052761793136597,0.5406322479248047,0.9586319923400879,0.3277537226676941,0.08074790239334106
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026901.JPEG,41,0.9969756007194519,0.9940916895866394,0.9470566511154175,0.6643897294998169,0.9499652981758118,0.36585158109664917,0.08256668597459793
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026916.JPEG,859,0.9984204173088074,0.9941203594207764,0.942729651927948,0.5204375982284546,0.9599441289901733,0.32771414518356323,0.07585787773132324
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026925.JPEG,118,0.9972268342971802,0.9926717281341553,0.8815449476242065,0.5865199565887451,0.9660035371780396,0.3210468292236328,0.06635518372058868
visformer_small,stage2_block4,gap,ILSVRC2012_val_00026972.JPEG,750,0.9977415800094604,0.9906986951828003,0.9324179887771606,0.5840033888816833,0.9659744501113892,0.31693822145462036,0.07235090434551239
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027124.JPEG,264,0.998462438583374,0.9937989711761475,0.9518109560012817,0.6820805072784424,0.9606478214263916,0.3346666693687439,0.07315849512815475
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027141.JPEG,894,0.9971082210540771,0.9937929511070251,0.9342460632324219,0.6460438966751099,0.9480711817741394,0.3645694851875305,0.08951608091592789
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027148.JPEG,61,0.9972605109214783,0.9911792278289795,0.8960881233215332,0.5207117795944214,0.9710274338722229,0.2891204357147217,0.06607142090797424
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027201.JPEG,694,0.997745156288147,0.9953370094299316,0.943032443523407,0.6826717853546143,0.9554730653762817,0.3310551643371582,0.08514389395713806
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027287.JPEG,445,0.9969777464866638,0.9900270104408264,0.9327446818351746,0.5419901609420776,0.9538718461990356,0.33879876136779785,0.09431514143943787
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027348.JPEG,164,0.9973716735839844,0.9936528205871582,0.934808611869812,0.5710126161575317,0.9494683742523193,0.36451002955436707,0.0877787321805954
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027385.JPEG,497,0.998031497001648,0.9937297105789185,0.9362175464630127,0.5905266404151917,0.9660292863845825,0.31394803524017334,0.06853076070547104
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027498.JPEG,14,0.9978564977645874,0.9917201399803162,0.9517248272895813,0.6705990433692932,0.9444816708564758,0.37660008668899536,0.09141431003808975
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027530.JPEG,985,0.9983154535293579,0.990599513053894,0.9311493635177612,0.7279713749885559,0.9587776064872742,0.3116419315338135,0.08465690910816193
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027633.JPEG,5,0.9978345632553101,0.9903157949447632,0.9670504927635193,0.8401246070861816,0.9531577825546265,0.3472442030906677,0.07749328017234802
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027636.JPEG,648,0.9974834322929382,0.9897224307060242,0.9122393131256104,0.42914360761642456,0.9568384885787964,0.3470686078071594,0.07503288239240646
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027657.JPEG,104,0.9975377917289734,0.9910238981246948,0.9442086815834045,0.6332029104232788,0.9406275153160095,0.36706483364105225,0.10315863788127899
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027790.JPEG,66,0.9988826513290405,0.9960960149765015,0.9709711670875549,0.672027051448822,0.9366703033447266,0.3774564564228058,0.10894230753183365
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027793.JPEG,848,0.9970764517784119,0.984144926071167,0.9426356554031372,0.562715470790863,0.9585549235343933,0.33683574199676514,0.07491180300712585
visformer_small,stage2_block4,gap,ILSVRC2012_val_00027955.JPEG,354,0.9968847036361694,0.9933701157569885,0.9417622089385986,0.5502984523773193,0.9541313052177429,0.34277021884918213,0.08673854917287827
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028029.JPEG,930,0.9978988170623779,0.9921747446060181,0.9077401161193848,0.537543535232544,0.9724361300468445,0.2929154932498932,0.06258894503116608
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028103.JPEG,233,0.9980806112289429,0.9915578961372375,0.9389652013778687,0.6833969354629517,0.9611724019050598,0.33489030599594116,0.07495937496423721
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028201.JPEG,844,0.9973302483558655,0.995175838470459,0.9031420946121216,0.5010813474655151,0.9684774875640869,0.30251196026802063,0.06822136789560318
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028333.JPEG,637,0.9975284337997437,0.9934849143028259,0.9517360329627991,0.34150564670562744,0.9616055488586426,0.3192179501056671,0.07558216899633408
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028359.JPEG,448,0.9977974891662598,0.9909882545471191,0.9101578593254089,0.5216871500015259,0.9572541117668152,0.33908185362815857,0.08239030092954636
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028377.JPEG,653,0.998062014579773,0.9972753524780273,0.805761456489563,0.7387739419937134,0.9602354764938354,0.33726733922958374,0.07171425223350525
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028502.JPEG,498,0.997199296951294,0.9877721667289734,0.9100861549377441,0.6333144903182983,0.9556586742401123,0.3386199176311493,0.08055153489112854
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028524.JPEG,17,0.9982646703720093,0.9931567907333374,0.9298728108406067,0.6012766361236572,0.949112057685852,0.3437196612358093,0.09582948684692383
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028528.JPEG,716,0.9970557689666748,0.9894880056381226,0.9112926721572876,0.6363458037376404,0.9590005874633789,0.3344430923461914,0.07947304099798203
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028576.JPEG,596,0.9976307153701782,0.9919670820236206,0.9371163845062256,0.5107188820838928,0.9547901153564453,0.34516316652297974,0.08002319186925888
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028592.JPEG,551,0.9975681900978088,0.9917550683021545,0.9429256916046143,0.6764019131660461,0.9577257633209229,0.32168805599212646,0.08218272775411606
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028608.JPEG,730,0.9970258474349976,0.9909889101982117,0.9319844245910645,0.570685863494873,0.9543728828430176,0.36005470156669617,0.07708950340747833
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028696.JPEG,597,0.9976927638053894,0.9961498379707336,0.8656026124954224,0.6024017930030823,0.9758424162864685,0.2832653522491455,0.06172451004385948
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028779.JPEG,74,0.9980634450912476,0.9950047135353088,0.9289961457252502,0.690637469291687,0.9624500274658203,0.31845763325691223,0.07654028385877609
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028825.JPEG,344,0.997907280921936,0.9943436980247498,0.9133948087692261,0.6078843474388123,0.9639869332313538,0.3101414740085602,0.07632111012935638
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028835.JPEG,812,0.9978655576705933,0.9916083216667175,0.9281435012817383,0.5833020806312561,0.9588099718093872,0.3382865786552429,0.0740160420536995
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028870.JPEG,261,0.9979220628738403,0.9934499859809875,0.9579644203186035,0.7878189086914062,0.9560392498970032,0.3206346035003662,0.08664273470640182
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028887.JPEG,740,0.9976867437362671,0.9924174547195435,0.9456430673599243,0.5820893049240112,0.9400168061256409,0.4001433253288269,0.08779694885015488
visformer_small,stage2_block4,gap,ILSVRC2012_val_00028920.JPEG,133,0.9968113303184509,0.9920943379402161,0.9047518372535706,0.6911602020263672,0.9589385986328125,0.3161892294883728,0.10149811953306198
visformer_small,stage2_block4,gap,ILSVRC2012_val_00029045.JPEG,528,0.9987174272537231,0.9937534332275391,0.9586896300315857,0.7440205812454224,0.9417491555213928,0.3236667513847351,0.1211525946855545
visformer_small,stage2_block4,gap,ILSVRC2012_val_00029093.JPEG,700,0.9976186156272888,0.9874847531318665,0.9330236315727234,0.5017220973968506,0.966643214225769,0.32119888067245483,0.06728553771972656
visformer_small,stage2_block4,gap,ILSVRC2012_val_00029125.JPEG,766,0.9969764947891235,0.9938517212867737,0.9511734247207642,0.7456876635551453,0.9476795196533203,0.36424240469932556,0.09078487008810043
visformer_small,stage2_block4,gap,ILSVRC2012_val_00029127.JPEG,196,0.9977961778640747,0.9925429224967957,0.9579707384109497,0.531517505645752,0.9401658177375793,0.38312840461730957,0.0914972573518753
visformer_small,stage2_block4,gap,ILSVRC2012_val_00029156.JPEG,77,0.9977343082427979,0.990201473236084,0.9577046632766724,0.729595422744751,0.9417466521263123,0.36092609167099,0.10111072659492493
visformer_small,stage2_block4,gap,ILSVRC2012_val_00029183.JPEG,696,0.9970477819442749,0.9890273809432983,0.9440333843231201,0.6312059164047241,0.9602214694023132,0.329907089471817,0.08139712363481522
