model,sample_index,image_name,layer,layer_index,feature_source,grid_h,grid_w,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,selected_score_mean
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,3,True,0.6211147308349609,0.028186652809381485,False,0.707061767578125
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,3,True,1.0073375701904297,0.4009385108947754,False,0.654536783695221
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,3,True,0.5171852111816406,0.05003497749567032,False,0.6081368923187256
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,3,True,0.004910469055175781,-0.00011530518531799316,False,0.5725810527801514
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,3,True,0.4600639343261719,0.05138078331947327,False,0.7306063175201416
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,3,True,0.42533302307128906,0.028029263019561768,False,0.4140504002571106
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,3,True,-0.03633308410644531,0.005867525935173035,False,0.4981555938720703
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,0,True,0.139495849609375,0.008291903883218765,False,0.5350531935691833
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,0,True,0.6555881500244141,0.0187067948281765,False,0.5606303811073303
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,0,True,0.8883771896362305,0.14126655459403992,False,0.527125895023346
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,0,True,1.280466079711914,0.07349111884832382,False,0.5543135404586792
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,0,True,0.44774341583251953,0.05897071957588196,False,0.5154049396514893
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,0,True,0.8385000228881836,0.10481800138950348,False,0.5408324003219604
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,0,True,0.006932258605957031,0.00015223771333694458,False,0.7530465722084045
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,0,True,0.6200809478759766,0.0635557472705841,False,0.6730871796607971
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,1,True,0.139495849609375,0.008291903883218765,False,0.5350531935691833
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,1,True,0.6555881500244141,0.0187067948281765,False,0.5606303811073303
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,1,True,0.8883771896362305,0.14126655459403992,False,0.527125895023346
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,1,True,1.280466079711914,0.07349111884832382,False,0.5543135404586792
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,1,True,0.44774341583251953,0.05897071957588196,False,0.5154049396514893
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,1,True,0.8385000228881836,0.10481800138950348,False,0.5408324003219604
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,1,True,0.006932258605957031,0.00015223771333694458,False,0.7530465722084045
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,1,True,0.6200809478759766,0.0635557472705841,False,0.6730871796607971
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,2,True,0.139495849609375,0.008291903883218765,False,0.5350531935691833
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,2,True,0.6555881500244141,0.0187067948281765,False,0.5606303811073303
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,mid,12,feature_modules[12],14,14,high_score_extreme,0.15,2,True,0.8883771896362305,0.14126655459403992,False,0.527125895023346
