model,sample_index,image_name,target_mode,map_variant,map_rank_spearman,map_top_half_iou,gradcam_zero
vit_base_patch16_224,45,ILSVRC2012_val_00002176.JPEG,predicted,gradcam_signed,0.17965398728847504,0.21739129722118378,True
vit_base_patch16_224,46,ILSVRC2012_val_00002183.JPEG,predicted,gradcam_signed,-0.20751778781414032,0.3802816867828369,True
vit_base_patch16_224,47,ILSVRC2012_val_00002184.JPEG,predicted,gradcam_signed,0.509324312210083,0.15294118225574493,True
vit_base_patch16_224,40,ILSVRC2012_val_00001753.JPEG,predicted,gradcam_abs,-0.1889982372522354,0.45185184478759766,True
vit_base_patch16_224,41,ILSVRC2012_val_00001925.JPEG,predicted,gradcam_abs,-0.2316218912601471,0.37062937021255493,True
vit_base_patch16_224,42,ILSVRC2012_val_00002002.JPEG,predicted,gradcam_abs,0.5679956078529358,0.10112359374761581,True
vit_base_patch16_224,43,ILSVRC2012_val_00002073.JPEG,predicted,gradcam_abs,-0.0777151808142662,0.3611111044883728,True
vit_base_patch16_224,44,ILSVRC2012_val_00002159.JPEG,predicted,gradcam_abs,0.5163671970367432,0.13953489065170288,True
vit_base_patch16_224,45,ILSVRC2012_val_00002176.JPEG,predicted,gradcam_abs,0.17965398728847504,0.21739129722118378,True
vit_base_patch16_224,46,ILSVRC2012_val_00002183.JPEG,predicted,gradcam_abs,-0.20751778781414032,0.3802816867828369,True
vit_base_patch16_224,47,ILSVRC2012_val_00002184.JPEG,predicted,gradcam_abs,0.509324312210083,0.15294118225574493,True
vit_base_patch16_224,48,ILSVRC2012_val_00002311.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,49,ILSVRC2012_val_00002347.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,50,ILSVRC2012_val_00002464.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,51,ILSVRC2012_val_00002533.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,52,ILSVRC2012_val_00002583.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,53,ILSVRC2012_val_00002614.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,54,ILSVRC2012_val_00002716.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,55,ILSVRC2012_val_00002733.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,48,ILSVRC2012_val_00002311.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,49,ILSVRC2012_val_00002347.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,50,ILSVRC2012_val_00002464.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,51,ILSVRC2012_val_00002533.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,52,ILSVRC2012_val_00002583.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,53,ILSVRC2012_val_00002614.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,54,ILSVRC2012_val_00002716.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,55,ILSVRC2012_val_00002733.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,48,ILSVRC2012_val_00002311.JPEG,predicted,gradcam_relu,-0.2490624636411667,0.3802816867828369,True
vit_base_patch16_224,49,ILSVRC2012_val_00002347.JPEG,predicted,gradcam_relu,-0.11684689670801163,0.37062937021255493,True
vit_base_patch16_224,50,ILSVRC2012_val_00002464.JPEG,predicted,gradcam_relu,0.18606729805469513,0.26451611518859863,True
vit_base_patch16_224,51,ILSVRC2012_val_00002533.JPEG,predicted,gradcam_relu,-0.16525113582611084,0.4000000059604645,True
vit_base_patch16_224,52,ILSVRC2012_val_00002583.JPEG,predicted,gradcam_relu,-0.03525727242231369,0.28947368264198303,True
vit_base_patch16_224,53,ILSVRC2012_val_00002614.JPEG,predicted,gradcam_relu,0.11743499338626862,0.25641027092933655,True
vit_base_patch16_224,54,ILSVRC2012_val_00002716.JPEG,predicted,gradcam_relu,0.12989982962608337,0.24840764701366425,True
vit_base_patch16_224,55,ILSVRC2012_val_00002733.JPEG,predicted,gradcam_relu,-0.26938775181770325,0.5433070659637451,True
vit_base_patch16_224,48,ILSVRC2012_val_00002311.JPEG,predicted,gradcam_signed,-0.2490624636411667,0.3802816867828369,True
vit_base_patch16_224,49,ILSVRC2012_val_00002347.JPEG,predicted,gradcam_signed,-0.11684689670801163,0.37062937021255493,True
vit_base_patch16_224,50,ILSVRC2012_val_00002464.JPEG,predicted,gradcam_signed,0.18606729805469513,0.26451611518859863,True
vit_base_patch16_224,51,ILSVRC2012_val_00002533.JPEG,predicted,gradcam_signed,-0.16525113582611084,0.4000000059604645,True
vit_base_patch16_224,52,ILSVRC2012_val_00002583.JPEG,predicted,gradcam_signed,-0.03525727242231369,0.28947368264198303,True
vit_base_patch16_224,53,ILSVRC2012_val_00002614.JPEG,predicted,gradcam_signed,0.11743499338626862,0.25641027092933655,True
vit_base_patch16_224,54,ILSVRC2012_val_00002716.JPEG,predicted,gradcam_signed,0.12989982962608337,0.24840764701366425,True
vit_base_patch16_224,55,ILSVRC2012_val_00002733.JPEG,predicted,gradcam_signed,-0.26938775181770325,0.5433070659637451,True
vit_base_patch16_224,48,ILSVRC2012_val_00002311.JPEG,predicted,gradcam_abs,-0.2490624636411667,0.3802816867828369,True
vit_base_patch16_224,49,ILSVRC2012_val_00002347.JPEG,predicted,gradcam_abs,-0.11684689670801163,0.37062937021255493,True
vit_base_patch16_224,50,ILSVRC2012_val_00002464.JPEG,predicted,gradcam_abs,0.18606729805469513,0.26451611518859863,True
vit_base_patch16_224,51,ILSVRC2012_val_00002533.JPEG,predicted,gradcam_abs,-0.16525113582611084,0.4000000059604645,True
vit_base_patch16_224,52,ILSVRC2012_val_00002583.JPEG,predicted,gradcam_abs,-0.03525727242231369,0.28947368264198303,True
vit_base_patch16_224,53,ILSVRC2012_val_00002614.JPEG,predicted,gradcam_abs,0.11743499338626862,0.25641027092933655,True
vit_base_patch16_224,54,ILSVRC2012_val_00002716.JPEG,predicted,gradcam_abs,0.12989982962608337,0.24840764701366425,True
vit_base_patch16_224,55,ILSVRC2012_val_00002733.JPEG,predicted,gradcam_abs,-0.26938775181770325,0.5433070659637451,True
vit_base_patch16_224,56,ILSVRC2012_val_00002734.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,57,ILSVRC2012_val_00002815.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,58,ILSVRC2012_val_00002932.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,59,ILSVRC2012_val_00003096.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,60,ILSVRC2012_val_00003145.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,61,ILSVRC2012_val_00003190.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,62,ILSVRC2012_val_00003194.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,63,ILSVRC2012_val_00003317.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,56,ILSVRC2012_val_00002734.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,57,ILSVRC2012_val_00002815.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,58,ILSVRC2012_val_00002932.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,59,ILSVRC2012_val_00003096.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,60,ILSVRC2012_val_00003145.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,61,ILSVRC2012_val_00003190.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,62,ILSVRC2012_val_00003194.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,63,ILSVRC2012_val_00003317.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,56,ILSVRC2012_val_00002734.JPEG,predicted,gradcam_relu,-0.16709034144878387,0.3611111044883728,True
vit_base_patch16_224,57,ILSVRC2012_val_00002815.JPEG,predicted,gradcam_relu,0.22312712669372559,0.22499999403953552,True
vit_base_patch16_224,58,ILSVRC2012_val_00002932.JPEG,predicted,gradcam_relu,0.2711982727050781,0.27272728085517883,True
vit_base_patch16_224,59,ILSVRC2012_val_00003096.JPEG,predicted,gradcam_relu,0.1821593940258026,0.2810457646846771,True
vit_base_patch16_224,60,ILSVRC2012_val_00003145.JPEG,predicted,gradcam_relu,-0.08183346688747406,0.37062937021255493,True
vit_base_patch16_224,61,ILSVRC2012_val_00003190.JPEG,predicted,gradcam_relu,0.068525530397892,0.28947368264198303,True
vit_base_patch16_224,62,ILSVRC2012_val_00003194.JPEG,predicted,gradcam_relu,0.4324251413345337,0.1666666716337204,True
vit_base_patch16_224,63,ILSVRC2012_val_00003317.JPEG,predicted,gradcam_relu,-0.22924558818340302,0.43065693974494934,True
vit_base_patch16_224,56,ILSVRC2012_val_00002734.JPEG,predicted,gradcam_signed,-0.16709034144878387,0.3611111044883728,True
vit_base_patch16_224,57,ILSVRC2012_val_00002815.JPEG,predicted,gradcam_signed,0.22312712669372559,0.22499999403953552,True
vit_base_patch16_224,58,ILSVRC2012_val_00002932.JPEG,predicted,gradcam_signed,0.2711982727050781,0.27272728085517883,True
vit_base_patch16_224,59,ILSVRC2012_val_00003096.JPEG,predicted,gradcam_signed,0.1821593940258026,0.2810457646846771,True
vit_base_patch16_224,60,ILSVRC2012_val_00003145.JPEG,predicted,gradcam_signed,-0.08183346688747406,0.37062937021255493,True
vit_base_patch16_224,61,ILSVRC2012_val_00003190.JPEG,predicted,gradcam_signed,0.068525530397892,0.28947368264198303,True
vit_base_patch16_224,62,ILSVRC2012_val_00003194.JPEG,predicted,gradcam_signed,0.4324251413345337,0.1666666716337204,True
vit_base_patch16_224,63,ILSVRC2012_val_00003317.JPEG,predicted,gradcam_signed,-0.22924558818340302,0.43065693974494934,True
vit_base_patch16_224,56,ILSVRC2012_val_00002734.JPEG,predicted,gradcam_abs,-0.16709034144878387,0.3611111044883728,True
vit_base_patch16_224,57,ILSVRC2012_val_00002815.JPEG,predicted,gradcam_abs,0.22312712669372559,0.22499999403953552,True
vit_base_patch16_224,58,ILSVRC2012_val_00002932.JPEG,predicted,gradcam_abs,0.2711982727050781,0.27272728085517883,True
vit_base_patch16_224,59,ILSVRC2012_val_00003096.JPEG,predicted,gradcam_abs,0.1821593940258026,0.2810457646846771,True
vit_base_patch16_224,60,ILSVRC2012_val_00003145.JPEG,predicted,gradcam_abs,-0.08183346688747406,0.37062937021255493,True
vit_base_patch16_224,61,ILSVRC2012_val_00003190.JPEG,predicted,gradcam_abs,0.068525530397892,0.28947368264198303,True
vit_base_patch16_224,62,ILSVRC2012_val_00003194.JPEG,predicted,gradcam_abs,0.4324251413345337,0.1666666716337204,True
vit_base_patch16_224,63,ILSVRC2012_val_00003317.JPEG,predicted,gradcam_abs,-0.22924558818340302,0.43065693974494934,True
