model,sample_index,image_name,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,global_feature_shift,kept_local_feature_shift,kept_score_abs_change,gradient_cosine,gradient_norm_ratio
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,high_score_extreme,0.15,3,True,-0.10200214385986328,-0.005887880921363831,False,0.025765657424926758,0.08216193318367004,0.013812071643769741,-0.008140234276652336,1.2727710008621216
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,high_score_extreme,0.15,3,True,-0.012230873107910156,-0.001519821584224701,False,0.0030755996704101562,0.04072902724146843,0.008138509467244148,0.024881906807422638,2.5029399394989014
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,high_score_extreme,0.15,3,True,0.2073049545288086,0.01237524300813675,False,0.002181708812713623,0.07359716296195984,0.012243833392858505,0.0034954994916915894,20.990032196044922
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,high_score_extreme,0.15,3,True,0.1959667205810547,0.015768863260746002,False,0.006011009216308594,0.08217521756887436,0.012956377118825912,0.02143804542720318,6.720036506652832
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,low_score_extreme,0.15,0,True,-0.007282257080078125,-0.0008882768452167511,False,0.0009598135948181152,0.07654782384634018,0.01366271823644638,-0.06453254818916321,1.4624453783035278
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,low_score_extreme,0.15,0,True,0.7054166793823242,0.037842173129320145,False,0.03644496202468872,0.11606346815824509,0.01596822589635849,0.08784949779510498,5.6273884773254395
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,low_score_extreme,0.15,0,True,0.4421567916870117,0.1436571478843689,False,0.049536168575286865,0.10254676640033722,0.01970512419939041,0.17610099911689758,3.5395357608795166
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,low_score_extreme,0.15,0,True,-0.026124000549316406,0.0187399759888649,False,0.06642806529998779,0.10495106130838394,0.024394387379288673,0.14899633824825287,3.0294151306152344
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,low_score_extreme,0.15,0,True,0.4303607940673828,0.041041143238544464,False,0.03255337476730347,0.09882907569408417,0.01856852136552334,-0.0075082178227603436,1.5198724269866943
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,low_score_extreme,0.15,0,True,0.5748147964477539,0.08372925221920013,False,0.0469093918800354,0.06726596504449844,0.0336027517914772,-0.09170814603567123,3.2928662300109863
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,low_score_extreme,0.15,0,True,-0.07588005065917969,-0.004146084189414978,False,0.0022904276847839355,0.06812255829572678,0.011525560170412064,0.10458251088857651,1.969311237335205
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,low_score_extreme,0.15,0,True,0.40663719177246094,0.03482029587030411,False,0.02666342258453369,0.09769090265035629,0.018358927220106125,-0.14387589693069458,1.8850579261779785
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,low_score_extreme,0.15,1,True,-0.007282257080078125,-0.0008882768452167511,False,0.0009598135948181152,0.07654782384634018,0.01366271823644638,-0.0645325630903244,1.4624453783035278
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,low_score_extreme,0.15,1,True,0.7054166793823242,0.037842173129320145,False,0.03644496202468872,0.11606346815824509,0.01596822589635849,0.08784954994916916,5.627387046813965
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,low_score_extreme,0.15,1,True,0.4421567916870117,0.1436571478843689,False,0.049536168575286865,0.10254676640033722,0.01970512419939041,0.1761009246110916,3.5395357608795166
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,low_score_extreme,0.15,1,True,-0.026124000549316406,0.0187399759888649,False,0.06642806529998779,0.10495106130838394,0.024394387379288673,0.14899642765522003,3.029414653778076
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,low_score_extreme,0.15,1,True,0.4303607940673828,0.041041143238544464,False,0.03255337476730347,0.09882907569408417,0.01856852136552334,-0.007508217357099056,1.519872784614563
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,low_score_extreme,0.15,1,True,0.5748147964477539,0.08372925221920013,False,0.0469093918800354,0.06726596504449844,0.0336027517914772,-0.09170812368392944,3.2928667068481445
